Country,CCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lithuania,LTU,97.71632040826022,117.87311085751323,98.89518767,108.41569000209483,104.32554622409155,85.99446181065478,103.44189110312621,111.13784457355462,113.62117117442139,101.58540843449381,104.15436587157517,116.76526861255321,105.96169929055405,112.32650160924256
Luxembourg,LUX,103.20687166971408,109.75254688444942,96.88814665,109.07865718833385,105.52354977563554,87.30724284960387,103.57124129153333,105.61792009115511,108.04748737509107,98.43683265866314,105.44975509669416,116.12597207568678,95.39365624,105.03810286116038
Latvia,LVA,91.34654171335178,113.2400731013718,102.03420847620477,107.50836023118792,103.85932578409485,87.01122494579141,102.93244226003534,108.38568387727447,113.12261531423398,99.55356167572366,100.84721355466574,114.39547257062515,99.56469974156363,111.12326669065314
Mexico,MEX,117.70943796394486,110.8108108108108,102.4390243902439,105.55555555555556,102.25563909774435,88.97058823529412,91.73553719008265,107.2072072072072,105.88235294117648,103.17460317460319,86.15384615384616,117.85714285714286,110.6060606060606,122.6027397260274
Netherlands,NLD,96.92832765,107.15962441314555,92.66155531215772,104.49172576832152,102.03619909502262,86.03104213,102.7061855670103,106.39899623588455,109.6698113207547,99.89247311827957,100.43057050592034,112.54019292604502,100,109.52380952380953
Norway,NOR,111.08247422680412,116.24129930394432,102.39520958083833,102.53411306042885,95.43726235741445,77.29083665338645,95.61855670103093,108.35579514824798,109.45273631840794,92.95454545454545,89.97555012224939,136.68478260869566,118.09145129224652,81.64983164983165
New Zealand,NZL,121.48760330578511,114.28571428571428,104.76190476190477,108.52272727272727,105.23560209424083,88.55721393034825,106.17977528089888,109.52380952380953,102.41545893719808,100.47169811320755,100,119.24882629107981,97.24409448818898,102.02429149797571
Poland,POL,108.39002267573696,110.4602510460251,94.31818181818183,104.01606425702812,104.63320463320463,88.56088560885608,98.54166666666667,111.62790697674419,112.68939393939394,101.34453781512605,100.49751243781095,113.6963696369637,101.01596516690856,116.23563218390804
Portugal,PRT,97.14285714285714,102.94117647058823,88.57142857142857,104.60829493087557,101.32158590308372,86.52173913043478,103.5175879396985,107.28155339805825,109.50226244343892,99.17355371900827,95.83333333333334,111.30434782608695,100.390625,112.45136186770428
Slovak Republic,SVK,101.98020707387406,109.43117125799269,95.00455823316432,104.65548880582729,102.89074799569946,87.42994972254901,101.3104323055408,106.23257740640916,111.48372986699636,99.06542056074767,101.88679245283019,112.03703703703705,95.86776859504133,114.65517241379311
Slovenia,SVN,95.63301632699655,107.12671103001009,90.17144569477605,103.68228587142218,103.44163528969976,86.25654560674275,103.7022647,108.72082750388796,111.49636470573068,100.4113595294314,99.02585169,115.25626471937692,97.39704787,115.38648279257701
Sweden,SWE,113.59447004608295,115.82150101419879,96.32224168126095,106.18181818181817,98.97260273972603,86.85121107266436,102.39043824701196,104.28015564202336,102.79850746268657,96.55172413793103,102.44360902255639,116.88073394495413,91.05180533751962,100.86206896551724
Turkiye,TUR,119.7226502311248,107.97940797940797,105.00595947556614,108.74006810442678,98.01670146137788,92.01277955271566,100.69444444444444,98.73563218390805,90.68684516880093,97.68934531450579,94.61235216819975,113.88888888888889,110.60975609756099,123.4840132
United States,USA,103.44827586206897,104,104.48717948717949,103.68098159509202,104.14201183431953,103.97727272727273,102.73224043715847,104.25531914893618,105.61224489795917,103.8647342995169,99.53488372093024,110.74766355140187,109.70464135021096,106.53846153846153
