Country,CCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lithuania,LTU,-0.022836795917397845,0.1787311085751324,-0.011048123300000046,0.08415690002094833,0.04325546224091559,-0.14005538189345212,0.034418911031262045,0.11137844573554623,0.1362117117442141,0.015854084344937958,0.04154365871575161,0.16765268612553208,0.059616992905540345,0.12326501609242557
Luxembourg,LUX,0.03206871669714073,0.0975254688444942,-0.031118533500000045,0.09078657188333827,0.05523549775635539,-0.12692757150396128,0.035712412915333225,0.05617920091155115,0.08047487375091089,-0.015631673413368685,0.054497550966941644,0.16125972075686779,-0.04606343759999998,0.05038102861160376
Latvia,LVA,-0.08653458286648219,0.13240073101371808,0.020342084762047463,0.07508360231187927,0.03859325784094825,-0.1298877505420859,0.029324422600353506,0.08385683877274475,0.13122615314233976,-0.004464383242763437,0.008472135546657489,0.14395472570625167,-0.004353002584363552,0.11123266690653133
Mexico,MEX,0.17709437963944863,0.10810810810810811,0.024390243902439046,0.05555555555555558,0.022556390977443552,-0.11029411764705888,-0.08264462809917361,0.072072072072072,0.05882352941176472,0.03174603174603208,-0.1384615384615384,0.1785714285714286,0.10606060606060597,0.226027397260274
Netherlands,NLD,-0.030716723499999987,0.07159624413145571,-0.07338444687842283,0.044917257683215084,0.020361990950226172,-0.13968957869999998,0.027061855670102997,0.06398996235884558,0.09669811320754707,-0.0010752688172044333,0.0043057050592034685,0.12540192926045024,0.0,0.09523809523809512
Norway,NOR,0.11082474226804129,0.16241299303944312,0.0239520958083832,0.02534113060428833,-0.04562737642585557,-0.22709163346613548,-0.04381443298969079,0.0835579514824798,0.0945273631840795,-0.07045454545454566,-0.10024449877750607,0.36684782608695654,0.1809145129224652,-0.1835016835016835
New Zealand,NZL,0.2148760330578512,0.1428571428571428,0.04761904761904767,0.08522727272727271,0.05235602094240854,-0.11442786069651745,0.061797752808988804,0.09523809523809512,0.024154589371980784,0.004716981132075748,0.0,0.192488262910798,-0.027559055118110187,0.020242914979757165
Poland,POL,0.08390022675736963,0.10460251046025104,-0.056818181818181546,0.04016064257028118,0.04633204633204646,-0.11439114391143912,-0.01458333333333317,0.11627906976744207,0.12689393939393945,0.013445378151260456,0.004975124378109541,0.136963696369637,0.010159651669085612,0.16235632183908044
Portugal,PRT,-0.02857142857142858,0.02941176470588247,-0.11428571428571432,0.04608294930875556,0.013215859030837107,-0.13478260869565217,0.035175879396984966,0.07281553398058227,0.09502262443438925,-0.008264462809917217,-0.04166666666666652,0.11304347826086958,0.00390625,0.1245136186770428
Slovak Republic,SVK,0.019802070738740518,0.09431171257992665,-0.04995441766835684,0.04655488805827268,0.02890747995699461,-0.12570050277450984,0.013104323055407985,0.06232577406409168,0.1148372986699635,-0.009345794392523143,0.018867924528302105,0.12037037037037046,-0.04132231404958675,0.14655172413793127
Slovenia,SVN,-0.04366983673003444,0.0712671103001008,-0.09828554305223958,0.03682285871422186,0.034416352896997626,-0.13743454393257248,0.03702264699999991,0.08720827503887962,0.11496364705730677,0.0041135952943138765,-0.009741483100000004,0.1525626471937691,-0.026029521300000025,0.15386482792576994
Sweden,SWE,0.13594470046082963,0.1582150101419879,-0.03677758318739033,0.06181818181818155,-0.010273972602739545,-0.13148788927335642,0.0239043824701195,0.04280155642023353,0.027985074626865503,-0.0344827586206895,0.024436090225564033,0.16880733944954107,-0.0894819466248038,0.008620689655172376
Turkiye,TUR,0.19722650231124805,0.07979407979407971,0.05005959475566146,0.08740068104426779,-0.019832985386221247,-0.07987220447284349,0.00694444444444442,-0.012643678160919603,-0.09313154831199089,-0.023106546854941956,-0.05387647831800235,0.13888888888888884,0.10609756097561007,0.23484013199999998
United States,USA,0.0344827586206895,0.040000000000000036,0.04487179487179471,0.036809815950920255,0.041420118343195256,0.03977272727272729,0.02732240437158473,0.042553191489361764,0.05612244897959151,0.03864734299516903,-0.0046511627906976605,0.10747663551401887,0.09704641350210963,0.06538461538461515
